frame,team,id,x,y
4336,home,4,-41.2,9.9
4336,home,5,-43.4,21.8
4336,home,6,-24.6,-22.3
4336,home,7,-24.1,-10.0
4336,home,8,-22.2,5.0
4336,home,9,-19.8,20.1
4336,home,10,-0.0,-7.9
4336,home,11,0.3,13.0
4336,away,1,52.5,3.0
4336,away,2,41.3,-19.9
4336,away,3,39.0,-7.9
4336,away,4,37.7,6.0
4336,away,5,38.0,19.0
4336,away,6,19.7,-22.3
4336,away,7,22.1,-7.3
4336,away,8,24.0,8.9
4336,away,9,24.6,23.0
4336,away,10,5.5,12.4
4336,away,11,3.3,-9.5
4337,ball,0,30.9,-9.7
4337,home,1,-52.5,0.5
4337,home,2,-37.7,-19.6
4337,home,3,-39.0,-5.0
4337,home,4,-41.3,9.9
4337,home,5,-43.5,21.7
4337,home,6,-24.6,-22.3
4337,home,7,-24.0,-10.0
4337,home,8,-22.1,5.0
4337,home,9,-19.7,20.1
4337,home,10,0.1,-7.8
4337,home,11,0.3,13.0
4337,away,1,52.5,3.0
4337,away,2,41.2,-19.9
4337,away,3,38.9,-8.0
4337,away,4,37.7,5.9
4337,away,5,38.0,19.0
4337,away,6,19.8,-22.2
4337,away,7,22.2,-7.2
4337,away,8,24.0,8.9
4337,away,9,24.5,23.0
4337,away,10,5.4,12.4
4337,away,11,3.2,-9.6
4338,ball,0,31.0,-10.1
4338,home,1,-52.5,0.5
4338,home,2,-37.7,-19.6
4338,home,3,-39.0,-5.0
4338,home,4,-41.3,9.8
4338,home,5,-43.5,21.6
4338,home,6,-24.5,-22.3
4338,home,7,-23.9,-10.0
4338,home,8,-22.0,5.0
4338,home,9,-19.6,20.2
4338,home,10,0.1,-7.8
4338,home,11,0.3,13.0
4338,away,1,52.5,3.0
4338,away,2,41.1,-19.9
4338,away,3,38.9,-8.0
4338,away,4,37.6,5.9
4338,away,5,38.0,19.0
4338,away,6,19.8,-22.2
4338,away,7,22.2,-7.1
4338,away,8,24.1,9.0
4338,away,9,24.5,23.0
4338,away,10,5.3,12.3
4338,away,11,3.1,-9.7
4339,ball,0,31.1,-10.5
4339,home,1,-52.5,0.6
4339,home,2,-37.6,-19.5
4339,home,3,-39.0,-5.0
4339,home,4,-41.4,9.8
4339,home,5,-43.5,21.6
4339,home,6,-24.5,-22.4
4339,home,7,-23.8,-10.0
4339,home,8,-21.9,5.1
4339,home,9,-19.5,20.2
4339,home,10,0.2,-7.7
4339,home,11,0.3,13.0
4339,away,1,52.5,3.0
4339,away,2,41.0,-20.0
4339,away,3,38.8,-8.1
4339,away,4,37.6,5.8
4339,away,5,38.0,19.0
4339,away,6,19.8,-22.2
4339,away,7,22.2,-7.1
4339,away,8,24.1,9.0
4339,away,9,24.5,23.0
4339,away,10,5.2,12.3
4339,away,11,3.0,-9.7
4340,ball,0,31.1,-11.0
4340,home,1,-52.5,0.7
4340,home,2,-37.6,-19.5
4340,home,3,-39.1,-5.1
4340,home,4,-41.4,9.7
4340,home,5,-43.6,21.5
4340,home,6,-24.5,-22.4
4340,home,7,-23.8,-10.0
4340,home,8,-21.7,5.1
4340,home,9,-19.4,20.3
4340,home,10,0.3,-7.7
4340,home,11,0.3,13.0
4340,away,1,52.5,3.0
4340,away,2,40.9,-20.0
4340,away,3,38.7,-8.2
4340,away,4,37.5,5.8
4340,away,5,38.0,19.0
4340,away,6,19.9,-22.1
4340,away,7,22.3,-7.0
4340,away,8,24.1,9.1
4340,away,9,24.4,23.0
4340,away,10,5.1,12.2
4340,away,11,2.8,-9.8
4341,ball,0,31.2,-11.4
4341,home,1,-52.5,0.7
4341,home,2,-37.6,-19.5
4341,home,3,-39.1,-5.1
4341,home,4,-41.5,9.7
4341,home,5,-43.6,21.5
4341,home,6,-24.5,-22.4
4341,home,7,-23.7,-10.0
4341,home,8,-21.6,5.2
4341,home,9,-19.3,20.4
4341,home,10,0.3,-7.7
4341,home,11,0.3,13.0
4341,away,1,52.5,3.0
4341,away,2,40.8,-20.1
4341,away,3,38.6,-8.2
4341,away,4,37.5,5.8
4341,away,5,38.0,19.0
4341,away,6,19.9,-22.1
4341,away,7,22.3,-7.0
4341,away,8,24.1,9.1
4341,away,9,24.4,23.0
4341,away,10,5.0,12.2
4341,away,11,2.7,-9.8
4342,ball,0,31.2,-11.8
4342,home,1,-52.5,0.8
4342,home,2,-37.6,-19.4
4342,home,3,-39.2,-5.1
4342,home,4,-41.5,9.6
4342,home,5,-43.6,21.4
4342,home,6,-24.4,-22.5
4342,home,7,-23.6,-10.0
4342,home,8,-21.5,5.2
4342,home,9,-19.2,20.4
4342,home,10,0.4,-7.6
4342,home,11,0.4,13.0
4342,away,1,52.5,3.0
4342,away,2,40.7,-20.1
4342,away,3,38.5,-8.3
4342,away,4,37.4,5.7
4342,away,5,38.0,19.0
4342,away,6,20.0,-22.0
4342,away,7,22.4,-6.9
4342,away,8,24.1,9.2
4342,away,9,24.3,23.0
4342,away,10,4.9,12.2
4342,away,11,2.6,-9.9
4343,ball,0,31.3,-12.2
4343,home,1,-52.5,0.8
4343,home,2,-37.6,-19.4
4343,home,3,-39.2,-5.1
4343,home,4,-41.6,9.6
4343,home,5,-43.6,21.3
4343,home,6,-24.4,-22.5
4343,home,7,-23.5,-9.9
4343,home,8,-21.4,5.3
4343,home,9,-19.1,20.5
4343,home,10,0.4,-7.6
4343,home,11,0.4,13.0
4343,away,1,52.5,3.0
4343,away,2,40.6,-20.2
4343,away,3,38.4,-8.3
4343,away,4,37.4,5.7
4343,away,5,38.1,19.0
4343,away,6,20.0,-22.0
4343,away,7,22.4,-6.9
4343,away,8,24.1,9.2
4343,away,9,24.3,23.0
4343,away,10,4.8,12.1
4343,away,11,2.5,-10.0
4344,ball,0,31.3,-12.6
4344,home,1,-52.5,0.9
4344,home,2,-37.6,-19.4
4344,home,3,-39.2,-5.1
4344,home,4,-41.6,9.5
4344,home,5,-43.6,21.3
4344,home,6,-24.4,-22.5
4344,home,7,-23.4,-9.9
4344,home,8,-21.3,5.3
4344,home,9,-19.0,20.5
4344,home,10,0.5,-7.6
4344,home,11,0.4,13.0
4344,away,1,52.5,3.0
4344,away,2,40.5,-20.2
4344,away,3,38.3,-8.4
4344,away,4,37.4,5.6
4344,away,5,38.1,19.0
4344,away,6,20.1,-21.9
4344,away,7,22.5,-6.8
4344,away,8,24.1,9.2
4344,away,9,24.2,23.0
4344,away,10,4.7,12.1
4344,away,11,2.4,-10.0
4345,ball,0,31.4,-13.0
4345,home,1,-52.5,0.9
4345,home,2,-37.6,-19.3
4345,home,3,-39.3,-5.1
4345,home,4,-41.7,9.5
4345,home,5,-43.7,21.2
4345,home,6,-24.3,-22.6
4345,home,7,-23.3,-9.9
4345,home,8,-21.2,5.4
4345,home,9,-18.9,20.6
4345,home,10,0.5,-7.5
4345,home,11,0.4,13.0
4345,away,1,52.5,3.0
4345,away,2,40.3,-20.3
4345,away,3,38.2,-8.4
4345,away,4,37.3,5.6
4345,away,5,38.1,19.0
4345,away,6,20.1,-21.9
4345,away,7,22.5,-6.7
4345,away,8,24.1,9.3
4345,away,9,24.1,23.0
4345,away,10,4.6,12.0
4345,away,11,2.3,-10.1
4346,ball,0,31.4,-13.5
4346,home,1,-52.5,1.0
4346,home,2,-37.6,-19.3
4346,home,3,-39.3,-5.1
4346,home,4,-41.7,9.4
4346,home,5,-43.7,21.2
4346,home,6,-24.3,-22.6
4346,home,7,-23.3,-9.9
4346,home,8,-21.1,5.4
4346,home,9,-18.8,20.7
4346,home,10,0.6,-7.5
4346,home,11,0.4,12.9
4346,away,1,52.5,2.9
4346,away,2,40.2,-20.3
4346,away,3,38.1,-8.5
4346,away,4,37.3,5.6
4346,away,5,38.1,19.0
4346,away,6,20.2,-21.8
4346,away,7,22.5,-6.7
4346,away,8,24.1,9.3
4346,away,9,24.1,23.0
4346,away,10,4.5,12.0
4346,away,11,2.2,-10.1
4347,ball,0,31.5,-13.9
4347,home,1,-52.5,1.1
4347,home,2,-37.6,-19.3
4347,home,3,-39.4,-5.2
4347,home,4,-41.8,9.4
4347,home,5,-43.7,21.1
4347,home,6,-24.2,-22.6
4347,home,7,-23.2,-9.9
4347,home,8,-21.0,5.5
4347,home,9,-18.7,20.7
4347,home,10,0.6,-7.5
4347,home,11,0.4,12.9
4347,away,1,52.5,2.9
4347,away,2,40.1,-20.4
4347,away,3,38.1,-8.6
4347,away,4,37.3,5.5
4347,away,5,38.1,19.0
4347,away,6,20.2,-21.8
4347,away,7,22.6,-6.6
4347,away,8,24.1,9.3
4347,away,9,24.0,23.0
4347,away,10,4.4,11.9
4347,away,11,2.1,-10.2
4348,ball,0,31.5,-14.3
4348,home,1,-52.5,1.1
4348,home,2,-37.6,-19.3
4348,home,3,-39.4,-5.2
4348,home,4,-41.8,9.3
4348,home,5,-43.7,21.1
4348,home,6,-24.2,-22.7
4348,home,7,-23.1,-9.9
4348,home,8,-20.8,5.5
4348,home,9,-18.6,20.8
4348,home,10,0.7,-7.4
4348,home,11,0.3,12.9
4348,away,1,52.5,2.9
4348,away,2,40.0,-20.4
4348,away,3,38.0,-8.6
4348,away,4,37.2,5.5
4348,away,5,38.1,19.0
4348,away,6,20.3,-21.7
4348,away,7,22.6,-6.6
4348,away,8,24.1,9.4
4348,away,9,24.0,23.0
4348,away,10,4.3,11.9
4348,away,11,1.9,-10.3
4349,ball,0,31.5,-14.7
4349,home,1,-52.5,1.2
4349,home,2,-37.6,-19.2
4349,home,3,-39.4,-5.2
4349,home,4,-41.8,9.3
4349,home,5,-43.7,21.0
4349,home,6,-24.1,-22.7
4349,home,7,-23.0,-9.9
4349,home,8,-20.7,5.6
4349,home,9,-18.5,20.8
4349,home,10,0.7,-7.4
4349,home,11,0.3,12.9
4349,away,1,52.5,2.9
4349,away,2,39.9,-20.5
4349,away,3,37.9,-8.7
4349,away,4,37.2,5.5
4349,away,5,38.2,19.1
4349,away,6,20.3,-21.7
4349,away,7,22.6,-6.5
4349,away,8,24.1,9.4
4349,away,9,23.9,23.0
4349,away,10,4.2,11.8
4349,away,11,1.8,-10.3
4350,ball,0,31.5,-15.0
4350,home,1,-52.5,1.2
4350,home,2,-37.6,-19.2
4350,home,3,-39.5,-5.2
4350,home,4,-41.9,9.2
4350,home,5,-43.7,20.9
4350,home,6,-24.1,-22.7
4350,home,7,-22.9,-9.8
4350,home,8,-20.6,5.6
4350,home,9,-18.4,20.9
4350,home,10,0.8,-7.4
4350,home,11,0.3,12.9
4350,away,1,52.5,2.9
4350,away,2,39.8,-20.5
4350,away,3,37.8,-8.7
4350,away,4,37.2,5.4
4350,away,5,38.2,19.1
4350,away,6,20.4,-21.6
4350,away,7,22.7,-6.4
4350,away,8,24.0,9.5
4350,away,9,23.8,23.0
4350,away,10,4.1,11.8
4350,away,11,1.7,-10.4
4351,ball,0,31.6,-15.4
4351,home,1,-52.5,1.3
4351,home,2,-37.6,-19.2
4351,home,3,-39.5,-5.2
4351,home,4,-41.9,9.1
4351,home,5,-43.7,20.9
4351,home,6,-24.0,-22.7
4351,home,7,-22.8,-9.8
4351,home,8,-20.5,5.7
4351,home,9,-18.3,20.9
4351,home,10,0.8,-7.3
4351,home,11,0.3,12.9
4351,away,1,52.5,2.9
4351,away,2,39.7,-20.6
4351,away,3,37.7,-8.8
4351,away,4,37.1,5.4
4351,away,5,38.2,19.1
4351,away,6,20.4,-21.6
4351,away,7,22.7,-6.4
4351,away,8,24.0,9.5
4351,away,9,23.7,23.0
4351,away,10,4.0,11.8
4351,away,11,1.6,-10.4
4352,ball,0,31.6,-15.8
4352,home,1,-52.5,1.3
4352,home,2,-37.7,-19.2
4352,home,3,-39.6,-5.3
4352,home,4,-42.0,9.1
4352,home,5,-43.7,20.8
4352,home,6,-24.0,-22.8
4352,home,7,-22.7,-9.8
4352,home,8,-20.4,5.7
4352,home,9,-18.2,21.0
4352,home,10,0.9,-7.3
4352,home,11,0.3,12.9
4352,away,1,52.5,2.8
4352,away,2,39.5,-20.6
4352,away,3,37.6,-8.9
4352,away,4,37.1,5.4
4352,away,5,38.2,19.1
4352,away,6,20.5,-21.5
4352,away,7,22.7,-6.3
4352,away,8,24.0,9.5
4352,away,9,23.7,22.9
4352,away,10,3.9,11.7
4352,away,11,1.5,-10.5
4353,ball,0,31.6,-16.2
4353,home,1,-52.5,1.4
4353,home,2,-37.7,-19.2
4353,home,3,-39.6,-5.3
4353,home,4,-42.0,9.0
4353,home,5,-43.7,20.8
4353,home,6,-23.9,-22.8
4353,home,7,-22.6,-9.8
4353,home,8,-20.3,5.8
4353,home,9,-18.1,21.0
4353,home,10,0.9,-7.3
4353,home,11,0.3,12.8
4353,away,1,52.5,2.8
4353,away,2,39.4,-20.7
4353,away,3,37.6,-8.9
4353,away,4,37.1,5.4
4353,away,5,38.3,19.1
4353,away,6,20.5,-21.5
4353,away,7,22.8,-6.3
4353,away,8,24.0,9.6
4353,away,9,23.6,22.9
4353,away,10,3.8,11.7
4353,away,11,1.4,-10.6
4354,ball,0,31.6,-16.6
4354,home,1,-52.5,1.4
4354,home,2,-37.7,-19.1
4354,home,3,-39.7,-5.3
4354,home,4,-42.0,9.0
4354,home,5,-43.7,20.7
4354,home,6,-23.9,-22.8
4354,home,7,-22.5,-9.8
4354,home,8,-20.1,5.9
4354,home,9,-18.0,21.1
4354,home,10,1.0,-7.3
4354,home,11,0.3,12.8
4354,away,1,52.5,2.8
4354,away,2,39.3,-20.7
4354,away,3,37.5,-9.0
4354,away,4,37.1,5.3
4354,away,5,38.3,19.1
4354,away,6,20.5,-21.4
4354,away,7,22.8,-6.2
4354,away,8,24.0,9.6
4354,away,9,23.5,22.9
4354,away,10,3.7,11.6
4354,away,11,1.3,-10.6
4355,ball,0,31.6,-17.0
4355,home,1,-52.5,1.5
4355,home,2,-37.7,-19.1
4355,home,3,-39.7,-5.4
4355,home,4,-42.1,8.9
4355,home,5,-43.7,20.7
4355,home,6,-23.8,-22.8
4355,home,7,-22.4,-9.7
4355,home,8,-20.0,5.9
4355,home,9,-17.9,21.2
4355,home,10,1.0,-7.2
4355,home,11,0.3,12.8
4355,away,1,52.5,2.8
4355,away,2,39.2,-20.8
4355,away,3,37.4,-9.0
4355,away,4,37.1,5.3
4355,away,5,38.3,19.1
4355,away,6,20.6,-21.4
4355,away,7,22.8,-6.2
4355,away,8,23.9,9.6
4355,away,9,23.4,22.9
4355,away,10,3.5,11.6
4355,away,11,1.2,-10.7
4356,ball,0,31.6,-17.3
4356,home,1,-52.5,1.5
4356,home,2,-37.7,-19.1
4356,home,3,-39.7,-5.4
4356,home,4,-42.1,8.9
4356,home,5,-43.7,20.6
4356,home,6,-23.8,-22.8
4356,home,7,-22.3,-9.7
4356,home,8,-19.9,6.0
4356,home,9,-17.8,21.2
4356,home,10,1.1,-7.2
4356,home,11,0.3,12.8
4356,away,1,52.5,2.8
4356,away,2,39.1,-20.8
4356,away,3,37.3,-9.1
4356,away,4,37.0,5.3
4356,away,5,38.3,19.2
4356,away,6,20.6,-21.3
4356,away,7,22.8,-6.1
4356,away,8,23.9,9.6
4356,away,9,23.4,22.9
4356,away,10,3.4,11.5
4356,away,11,1.0,-10.7
4357,ball,0,31.6,-17.7
4357,home,1,-52.5,1.6
4357,home,2,-37.7,-19.1
4357,home,3,-39.8,-5.4
4357,home,4,-42.1,8.8
4357,home,5,-43.7,20.6
4357,home,6,-23.7,-22.9
4357,home,7,-22.2,-9.7
4357,home,8,-19.8,6.0
4357,home,9,-17.7,21.3
4357,home,10,1.1,-7.2
4357,home,11,0.3,12.8
4357,away,1,52.5,2.7
4357,away,2,39.0,-20.9
4357,away,3,37.3,-9.1
4357,away,4,37.0,5.3
4357,away,5,38.4,19.2
4357,away,6,20.7,-21.3
4357,away,7,22.9,-6.0
4357,away,8,23.9,9.7
4357,away,9,23.3,22.9
4357,away,10,3.3,11.5
4357,away,11,0.9,-10.8
4358,ball,0,31.6,-18.1
4358,home,1,-52.5,1.6
4358,home,2,-37.7,-19.1
4358,home,3,-39.8,-5.4
4358,home,4,-42.2,8.7
4358,home,5,-43.7,20.5
4358,home,6,-23.6,-22.9
4358,home,7,-22.0,-9.7
4358,home,8,-19.7,6.1
4358,home,9,-17.6,21.3
4358,home,10,1.1,-7.2
4358,home,11,0.2,12.7
4358,away,1,52.5,2.7
4358,away,2,38.9,-20.9
4358,away,3,37.2,-9.2
4358,away,4,37.0,5.2
4358,away,5,38.4,19.2
4358,away,6,20.7,-21.2
4358,away,7,22.9,-6.0
4358,away,8,23.9,9.7
4358,away,9,23.2,22.9
4358,away,10,3.2,11.4
4358,away,11,0.8,-10.8
4359,ball,0,31.6,-18.4
4359,home,1,-52.5,1.7
4359,home,2,-37.7,-19.1
4359,home,3,-39.9,-5.5
4359,home,4,-42.2,8.7
4359,home,5,-43.7,20.5
4359,home,6,-23.6,-22.9
4359,home,7,-21.9,-9.6
4359,home,8,-19.6,6.1
4359,home,9,-17.5,21.4
4359,home,10,1.2,-7.2
4359,home,11,0.2,12.7
4359,away,1,52.5,2.7
4359,away,2,38.8,-21.0
4359,away,3,37.1,-9.2
4359,away,4,37.0,5.2
4359,away,5,38.4,19.2
4359,away,6,20.8,-21.2
4359,away,7,22.9,-5.9
4359,away,8,23.8,9.7
4359,away,9,23.1,22.8
4359,away,10,3.1,11.3
4359,away,11,0.7,-10.9
4360,ball,0,31.6,-18.8
4360,home,1,-52.5,1.7
4360,home,2,-37.8,-19.0
4360,home,3,-39.9,-5.5
4360,home,4,-42.2,8.6
4360,home,5,-43.7,20.4
4360,home,6,-23.5,-22.9
4360,home,7,-21.8,-9.6
4360,home,8,-19.4,6.2
4360,home,9,-17.4,21.4
4360,home,10,1.2,-7.1
4360,home,11,0.2,12.7
4360,away,1,52.5,2.7
4360,away,2,38.6,-21.0
4360,away,3,37.0,-9.3
4360,away,4,37.0,5.2
4360,away,5,38.5,19.3
4360,away,6,20.8,-21.1
4360,away,7,22.9,-5.9
4360,away,8,23.8,9.7
4360,away,9,23.0,22.8
4360,away,10,3.0,11.3
4360,away,11,0.6,-11.0
4361,ball,0,31.6,-19.1
4361,home,1,-52.5,1.8
4361,home,2,-37.8,-19.0
4361,home,3,-39.9,-5.5
4361,home,4,-42.3,8.6
4361,home,5,-43.6,20.4
4361,home,6,-23.4,-22.9
4361,home,7,-21.7,-9.6
4361,home,8,-19.3,6.2
4361,home,9,-17.4,21.5
4361,home,10,1.2,-7.1
4361,home,11,0.2,12.7
4361,away,1,52.5,2.6
4361,away,2,38.5,-21.1
4361,away,3,37.0,-9.4
4361,away,4,37.0,5.2
4361,away,5,38.5,19.3
4361,away,6,20.8,-21.1
4361,away,7,22.9,-5.8
4361,away,8,23.8,9.8
4361,away,9,22.9,22.8
4361,away,10,2.8,11.2
4361,away,11,0.5,-11.0
4362,ball,0,31.6,-19.5
4362,home,1,-52.5,1.8
4362,home,2,-37.8,-19.0
4362,home,3,-40.0,-5.6
4362,home,4,-42.3,8.5
4362,home,5,-43.6,20.3
4362,home,6,-23.3,-22.9
4362,home,7,-21.6,-9.5
4362,home,8,-19.2,6.3
4362,home,9,-17.3,21.5
4362,home,10,1.3,-7.1
4362,home,11,0.2,12.6
4362,away,1,52.5,2.6
4362,away,2,38.4,-21.2
4362,away,3,36.9,-9.4
4362,away,4,36.9,5.1
4362,away,5,38.5,19.3
4362,away,6,20.9,-21.0
4362,away,7,22.9,-5.8
4362,away,8,23.7,9.8
4362,away,9,22.8,22.8
4362,away,10,2.7,11.2
4362,away,11,0.4,-11.1
4363,ball,0,31.6,-19.8
4363,home,1,-52.5,1.9
4363,home,2,-37.8,-19.0
4363,home,3,-40.0,-5.6
4363,home,4,-42.3,8.5
4363,home,5,-43.6,20.3
4363,home,6,-23.3,-22.9
4363,home,7,-21.5,-9.5
4363,home,8,-19.1,6.4
4363,home,9,-17.2,21.6
4363,home,10,1.3,-7.1
4363,home,11,0.1,12.6
4363,away,1,52.5,2.6
4363,away,2,38.3,-21.2
4363,away,3,36.8,-9.5
4363,away,4,36.9,5.1
4363,away,5,38.5,19.3
4363,away,6,20.9,-21.0
4363,away,7,23.0,-5.7
4363,away,8,23.7,9.8
4363,away,9,22.7,22.7
4363,away,10,2.6,11.1
4363,away,11,0.3,-11.1
4364,ball,0,31.6,-20.2
4364,home,1,-52.5,1.9
4364,home,2,-37.8,-19.0
4364,home,3,-40.1,-5.6
4364,home,4,-42.3,8.4
4364,home,5,-43.6,20.2
4364,home,6,-23.2,-23.0
4364,home,7,-21.4,-9.5
4364,home,8,-19.0,6.4
4364,home,9,-17.1,21.6
4364,home,10,1.3,-7.1
4364,home,11,0.1,12.6
4364,away,1,52.5,2.5
4364,away,2,38.2,-21.3
4364,away,3,36.8,-9.5
4364,away,4,36.9,5.1
4364,away,5,38.6,19.4
4364,away,6,21.0,-20.9
4364,away,7,23.0,-5.7
4364,away,8,23.6,9.8
4364,away,9,22.6,22.7
4364,away,10,2.5,11.1
4364,away,11,0.2,-11.2
4365,ball,0,31.5,-20.5
4365,home,1,-52.5,2.0
4365,home,2,-37.9,-19.0
4365,home,3,-40.1,-5.7
4365,home,4,-42.4,8.3
4365,home,5,-43.5,20.2
4365,home,6,-23.1,-23.0
4365,home,7,-21.2,-9.4
4365,home,8,-18.8,6.5
4365,home,9,-17.0,21.7
4365,home,10,1.3,-7.1
4365,home,11,0.1,12.5
4365,away,1,52.5,2.5
4365,away,2,38.1,-21.3
4365,away,3,36.7,-9.6
4365,away,4,36.9,5.1
4365,away,5,38.6,19.4
4365,away,6,21.0,-20.8
4365,away,7,23.0,-5.6
4365,away,8,23.6,9.9
4365,away,9,22.5,22.7
4365,away,10,2.4,11.0
4365,away,11,0.0,-11.2
4366,ball,0,31.5,-20.8
4366,home,1,-52.5,2.0
4366,home,2,-37.9,-19.0
4366,home,3,-40.1,-5.7
4366,home,4,-42.4,8.3
4366,home,5,-43.5,20.1
4366,home,6,-23.0,-23.0
4366,home,7,-21.1,-9.4
4366,home,8,-18.7,6.5
4366,home,9,-17.0,21.7
4366,home,10,1.4,-7.1
4366,home,11,0.1,12.5
4366,away,1,52.5,2.5
4366,away,2,38.0,-21.4
4366,away,3,36.7,-9.6
4366,away,4,36.9,5.1
4366,away,5,38.6,19.4
4366,away,6,21.0,-20.8
4366,away,7,23.0,-5.6
4366,away,8,23.5,9.9
4366,away,9,22.4,22.7
4366,away,10,2.2,11.0
4366,away,11,-0.1,-11.3
4367,ball,0,31.5,-21.2
4367,home,1,-52.5,2.1
4367,home,2,-37.9,-19.0
4367,home,3,-40.2,-5.8
4367,home,4,-42.4,8.2
4367,home,5,-43.5,20.1
4367,home,6,-22.9,-23.0
4367,home,7,-21.0,-9.4
4367,home,8,-18.6,6.6
4367,home,9,-16.9,21.8
4367,home,10,1.4,-7.0
4367,home,11,0.1,12.5
4367,away,1,52.5,2.4
4367,away,2,37.9,-21.4
4367,away,3,36.6,-9.7
4367,away,4,36.9,5.1
4367,away,5,38.7,19.5
4367,away,6,21.1,-20.7
4367,away,7,23.0,-5.5
4367,away,8,23.5,9.9
4367,away,9,22.3,22.6
4367,away,10,2.1,10.9
4367,away,11,-0.2,-11.3
4368,ball,0,31.4,-21.5
4368,home,1,-52.5,2.1
4368,home,2,-37.9,-19.0
4368,home,3,-40.2,-5.8
4368,home,4,-42.4,8.2
4368,home,5,-43.4,20.0
4368,home,6,-22.8,-23.0
4368,home,7,-20.9,-9.3
4368,home,8,-18.5,6.7
4368,home,9,-16.8,21.8
4368,home,10,1.4,-7.0
4368,home,11,0.0,12.4
4368,away,1,52.5,2.4
4368,away,2,37.8,-21.5
4368,away,3,36.5,-9.7
4368,away,4,36.9,5.1
4368,away,5,38.7,19.5
4368,away,6,21.1,-20.7
4368,away,7,23.0,-5.4
4368,away,8,23.4,9.9
4368,away,9,22.2,22.6
4368,away,10,2.0,10.9
4368,away,11,-0.3,-11.4
4369,ball,0,31.4,-21.8
4369,home,1,-52.5,2.1
4369,home,2,-37.9,-19.0
4369,home,3,-40.3,-5.8
4369,home,4,-42.4,8.1
4369,home,5,-43.4,20.0
4369,home,6,-22.8,-23.0
4369,home,7,-20.8,-9.3
4369,home,8,-18.4,6.7
4369,home,9,-16.7,21.9
4369,home,10,1.4,-7.0
4369,home,11,0.0,12.4
4369,away,1,52.5,2.4
4369,away,2,37.7,-21.6
4369,away,3,36.5,-9.8
4369,away,4,36.9,5.0
4369,away,5,38.7,19.5
4369,away,6,21.1,-20.6
4369,away,7,23.0,-5.4
4369,away,8,23.4,9.9
4369,away,9,22.1,22.6
4369,away,10,1.9,10.8
4369,away,11,-0.4,-11.4
4370,ball,0,31.4,-22.1
4370,home,1,-52.5,2.2
4370,home,2,-38.0,-19.0
4370,home,3,-40.3,-5.9
4370,home,4,-42.4,8.0
4370,home,5,-43.4,19.9
4370,home,6,-22.7,-23.0
4370,home,7,-20.6,-9.2
4370,home,8,-18.3,6.8
4370,home,9,-16.6,21.9
4370,home,10,1.5,-7.0
4370,home,11,-0.0,12.4
4370,away,1,52.5,2.3
4370,away,2,37.6,-21.6
4370,away,3,36.4,-9.8
4370,away,4,36.9,5.0
4370,away,5,38.8,19.5
4370,away,6,21.2,-20.6
4370,away,7,23.0,-5.3
4370,away,8,23.3,9.9
4370,away,9,22.0,22.6
4370,away,10,1.7,10.7
4370,away,11,-0.5,-11.5
4371,ball,0,31.3,-22.4
4371,home,1,-52.5,2.2
4371,home,2,-38.0,-19.0
4371,home,3,-40.3,-5.9
4371,home,4,-42.5,8.0
4371,home,5,-43.3,19.9
4371,home,6,-22.6,-23.0
4371,home,7,-20.5,-9.2
4371,home,8,-18.1,6.8
4371,home,9,-16.6,22.0
4371,home,10,1.5,-7.0
4371,home,11,-0.0,12.3
4371,away,1,52.5,2.3
4371,away,2,37.5,-21.7
4371,away,3,36.4,-9.9
4371,away,4,36.9,5.0
4371,away,5,38.8,19.6
4371,away,6,21.2,-20.5
4371,away,7,23.0,-5.3
4371,away,8,23.2,9.9
4371,away,9,21.9,22.5
4371,away,10,1.6,10.7
4371,away,11,-0.6,-11.5
4372,ball,0,31.3,-22.7
4372,home,1,-52.5,2.3
4372,home,2,-38.0,-19.0
4372,home,3,-40.4,-6.0
4372,home,4,-42.5,7.9
4372,home,5,-43.3,19.9
4372,home,6,-22.5,-23.0
4372,home,7,-20.4,-9.2
4372,home,8,-18.0,6.9
4372,home,9,-16.5,22.0
4372,home,10,1.5,-7.0
4372,home,11,-0.1,12.3
4372,away,1,52.5,2.3
4372,away,2,37.4,-21.7
4372,away,3,36.3,-9.9
4372,away,4,36.9,5.0
4372,away,5,38.8,19.6
4372,away,6,21.2,-20.4
4372,away,7,23.0,-5.2
4372,away,8,23.2,10.0
4372,away,9,21.8,22.5
4372,away,10,1.5,10.6
4372,away,11,-0.7,-11.6
4373,ball,0,31.2,-23.0
4373,home,1,-52.5,2.3
4373,home,2,-38.0,-19.0
4373,home,3,-40.4,-6.0
4373,home,4,-42.5,7.9
4373,home,5,-43.2,19.8
4373,home,6,-22.4,-23.0
4373,home,7,-20.3,-9.1
4373,home,8,-17.9,6.9
4373,home,9,-16.4,22.1
4373,home,10,1.5,-7.0
4373,home,11,-0.1,12.3
4373,away,1,52.5,2.2
4373,away,2,37.3,-21.8
4373,away,3,36.3,-9.9
4373,away,4,36.9,5.0
4373,away,5,38.9,19.7
4373,away,6,21.3,-20.4
4373,away,7,22.9,-5.2
4373,away,8,23.1,10.0
4373,away,9,21.7,22.5
4373,away,10,1.4,10.6
4373,away,11,-0.8,-11.6
4374,ball,0,31.1,-23.3
4374,home,1,-52.5,2.3
4374,home,2,-38.1,-19.0
4374,home,3,-40.5,-6.1
4374,home,4,-42.5,7.8
4374,home,5,-43.2,19.8
4374,home,6,-22.3,-23.0
4374,home,7,-20.1,-9.1
